survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,257,median_weekly_cost,renter_total,renter,Total renters,Rest of Vic.,median
2019-20,328,median_weekly_cost,renter_total,renter,Total renters,Rest of Qld,median
2019-20,197,median_weekly_cost,renter_total,renter,Total renters,Rest of SA,median
2019-20,265,median_weekly_cost,renter_total,renter,Total renters,Rest of WA,median
2019-20,229,median_weekly_cost,renter_total,renter,Total renters,Rest of Tas.,median
2019-20,291,median_weekly_cost,renter_total,renter,Total renters,Total rest of state,median
2019-20,408,median_weekly_cost,all,renter,Total,Gr. Sydney,median
2019-20,330,median_weekly_cost,all,renter,Total,Gr. Melbourne,median
2019-20,327,median_weekly_cost,all,renter,Total,Gr. Brisbane,median
2019-20,245,median_weekly_cost,all,renter,Total,Gr. Adelaide,median
2019-20,287,median_weekly_cost,all,renter,Total,Gr. Perth,median
2019-20,250,median_weekly_cost,all,renter,Total,Gr. Hobart,median
2019-20,379,median_weekly_cost,all,renter,Total,Gr. Darwin,median
2019-20,339,median_weekly_cost,all,renter,Total,ACT,median
2019-20,327,median_weekly_cost,all,renter,Total,Total GCC,median
2019-20,151,median_weekly_cost,all,renter,Total,Rest of NSW,median
2019-20,142,median_weekly_cost,all,renter,Total,Rest of Vic.,median
2019-20,241,median_weekly_cost,all,renter,Total,Rest of Qld,median
2019-20,123,median_weekly_cost,all,renter,Total,Rest of SA,median
2019-20,183,median_weekly_cost,all,renter,Total,Rest of WA,median
2019-20,150,median_weekly_cost,all,renter,Total,Rest of Tas.,median
2019-20,173,median_weekly_cost,all,renter,Total,Total rest of state,median
2019-20,530,median_weekly_cost,all,family_type,Couple family with dependent children,Gr. Sydney,median
2019-20,410,median_weekly_cost,all,family_type,Couple family with dependent children,Gr. Melbourne,median
2019-20,420,median_weekly_cost,all,family_type,Couple family with dependent children,Gr. Brisbane,median
2019-20,373,median_weekly_cost,all,family_type,Couple family with dependent children,Gr. Adelaide,median
2019-20,404,median_weekly_cost,all,family_type,Couple family with dependent children,Gr. Perth,median
2019-20,355,median_weekly_cost,all,family_type,Couple family with dependent children,Gr. Hobart,median
2019-20,490,median_weekly_cost,all,family_type,Couple family with dependent children,Gr. Darwin,median
2019-20,508,median_weekly_cost,all,family_type,Couple family with dependent children,ACT,median
2019-20,446,median_weekly_cost,all,family_type,Couple family with dependent children,Total GCC,median
2019-20,360,median_weekly_cost,all,family_type,Couple family with dependent children,Rest of NSW,median
2019-20,343,median_weekly_cost,all,family_type,Couple family with dependent children,Rest of Vic.,median
2019-20,410,median_weekly_cost,all,family_type,Couple family with dependent children,Rest of Qld,median
2019-20,278,median_weekly_cost,all,family_type,Couple family with dependent children,Rest of SA,median
2019-20,350,median_weekly_cost,all,family_type,Couple family with dependent children,Rest of WA,median
2019-20,271,median_weekly_cost,all,family_type,Couple family with dependent children,Rest of Tas.,median
2019-20,361,median_weekly_cost,all,family_type,Couple family with dependent children,Total rest of state,median
2019-20,442,median_weekly_cost,all,family_type,One parent family with dependent children,Gr. Sydney,median
2019-20,316,median_weekly_cost,all,family_type,One parent family with dependent children,Gr. Melbourne,median
2019-20,363,median_weekly_cost,all,family_type,One parent family with dependent children,Gr. Brisbane,median
2019-20,333,median_weekly_cost,all,family_type,One parent family with dependent children,Gr. Adelaide,median
2019-20,310,median_weekly_cost,all,family_type,One parent family with dependent children,Gr. Perth,median
