date,value,series,series_id,category,unit,frequency
1986-09-01,8.3379006,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1986-10-01,8.30990438,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1986-11-01,8.31907129,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1986-12-01,8.363831,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-01-01,8.18705083,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-02-01,8.20980768,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-03-01,8.43444003,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-04-01,8.29992369,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-05-01,8.20184332,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-06-01,8.00736572,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-07-01,8.07252207,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-08-01,8.10481773,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-09-01,7.75504114,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-10-01,8.08569045,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-11-01,7.93100857,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1987-12-01,7.72896482,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-01-01,7.63072631,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-02-01,7.41572847,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-03-01,7.50253731,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-04-01,7.91259104,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-05-01,7.45116234,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-06-01,7.583932,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-07-01,6.75455109,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-08-01,7.06804087,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-09-01,6.93420332,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-10-01,6.81769216,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-11-01,6.61245751,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1988-12-01,6.8333663,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-01-01,6.80570209,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-02-01,6.63667352,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-03-01,6.34351964,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-04-01,6.19996239,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-05-01,6.27949318,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-06-01,6.01043239,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-07-01,6.0413092,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-08-01,5.94354254,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-09-01,6.03079422,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-10-01,5.92392801,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-11-01,5.78641668,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1989-12-01,5.84890621,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-01-01,6.11054743,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-02-01,6.39074311,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-03-01,6.18765965,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-04-01,6.27912261,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-05-01,6.50420938,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-06-01,6.60714379,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-07-01,7.09788343,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-08-01,7.21113049,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-09-01,7.37418742,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-10-01,7.63717832,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-11-01,7.94580691,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1990-12-01,8.02055172,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-01-01,8.40028496,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-02-01,8.61583669,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-03-01,9.18530504,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-04-01,9.86100378,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-05-01,9.50260436,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-06-01,9.55738176,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-07-01,9.67531511,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-08-01,9.79051943,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-09-01,10.03290375,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-10-01,9.98758261,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-11-01,10.19819672,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1991-12-01,10.4759376,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-01-01,10.34994041,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-02-01,10.40426011,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-03-01,10.49835876,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-04-01,10.47135702,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-05-01,10.61942665,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-06-01,10.808933,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-07-01,11.14011387,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-08-01,10.72240606,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-09-01,10.61709205,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-10-01,11.09158585,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-11-01,11.13693323,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1992-12-01,11.22009199,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-01-01,10.83449531,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-02-01,11.01381793,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-03-01,10.85919705,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-04-01,10.76651731,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-05-01,10.78714916,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-06-01,10.9907162,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-07-01,10.94787752,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-08-01,10.98335193,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-09-01,10.7420999,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-10-01,10.95766732,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-11-01,10.94962239,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1993-12-01,10.75910619,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-01-01,10.56789848,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-02-01,10.39877948,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-03-01,10.35417759,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-04-01,10.06311616,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-05-01,9.76738331,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-06-01,9.81794586,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-07-01,9.63345293,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-08-01,9.44489228,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-09-01,9.35452911,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-10-01,9.09269907,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-11-01,9.14335832,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1994-12-01,8.93682176,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-01-01,8.85522603,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-02-01,8.82346459,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-03-01,8.61733713,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-04-01,8.26744938,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-05-01,8.4749023,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-06-01,8.35241251,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-07-01,8.42806491,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-08-01,8.32018398,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-09-01,8.3632126,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-10-01,8.57513723,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-11-01,8.45235855,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1995-12-01,8.14505047,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-01-01,8.45169176,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-02-01,8.32711287,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-03-01,8.42130867,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-04-01,8.57839397,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-05-01,8.41456178,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-06-01,8.2543575,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-07-01,8.56860522,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-08-01,8.72223557,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-09-01,8.57671919,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-10-01,8.75953726,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-11-01,8.47106572,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1996-12-01,8.63094537,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-01-01,8.56833573,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-02-01,8.70307414,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-03-01,8.59253784,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-04-01,8.56847925,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-05-01,8.54772254,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-06-01,8.33117121,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-07-01,8.58980219,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-08-01,8.46528719,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-09-01,8.06816278,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-10-01,8.0332921,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-11-01,7.98733647,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1997-12-01,7.91073072,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-01-01,7.86621063,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-02-01,7.77275328,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-03-01,7.8837067,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-04-01,7.60392672,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-05-01,7.76516559,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-06-01,7.83233919,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-07-01,7.9750317,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-08-01,7.75555695,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-09-01,7.63402575,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-10-01,7.31380586,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-11-01,7.62638615,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1998-12-01,7.18400917,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-01-01,7.11892148,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-02-01,7.11541246,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-03-01,7.0129011,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-04-01,6.97967938,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-05-01,7.02524358,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-06-01,6.65332267,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-07-01,6.67554114,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-08-01,6.90598913,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-09-01,7.04149968,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-10-01,6.77652738,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-11-01,6.44047287,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
1999-12-01,6.68473913,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-01-01,6.76686905,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-02-01,6.61926618,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-03-01,6.56524714,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-04-01,6.37647468,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-05-01,6.41461236,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-06-01,6.11502505,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-07-01,5.95431485,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-08-01,6.05154802,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-09-01,5.96321732,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-10-01,6.00994617,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-11-01,6.26214398,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2000-12-01,6.24412739,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-01-01,6.13772985,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-02-01,6.50201199,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-03-01,6.45888767,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-04-01,6.78248576,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-05-01,6.89311451,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-06-01,6.93289719,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-07-01,6.88013471,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-08-01,6.88111002,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-09-01,6.84194587,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-10-01,7.19366478,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-11-01,6.88307912,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2001-12-01,6.86153849,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-01-01,6.91564166,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-02-01,6.53649235,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-03-01,6.43040748,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-04-01,6.34555052,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-05-01,6.37262159,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-06-01,6.4958857,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-07-01,6.17990229,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-08-01,6.34912072,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-09-01,6.31225675,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-10-01,6.12835092,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-11-01,6.16273844,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2002-12-01,6.18225775,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-01-01,6.08243904,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-02-01,5.95499063,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-03-01,6.13129516,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-04-01,6.02958341,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-05-01,6.06918613,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-06-01,6.05474165,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-07-01,6.12810134,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-08-01,5.81783036,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-09-01,5.77551654,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-10-01,5.78352638,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-11-01,5.66179934,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2003-12-01,5.68142458,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-01-01,5.53151205,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-02-01,5.64302686,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-03-01,5.43747707,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-04-01,5.50716427,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-05-01,5.33689259,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-06-01,5.46327611,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-07-01,5.55065722,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-08-01,5.51711136,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-09-01,5.37065828,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-10-01,5.12271295,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-11-01,5.16120983,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2004-12-01,5.06862194,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-01-01,5.07332404,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-02-01,5.08418799,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-03-01,5.16273485,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-04-01,5.12197361,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-05-01,5.0994883,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-06-01,4.95002491,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-07-01,4.97211768,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-08-01,4.90136566,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-09-01,5.00221055,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-10-01,5.01571796,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-11-01,4.93816987,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2005-12-01,5.0698898,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-01-01,5.16206155,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-02-01,5.10351144,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-03-01,4.86710091,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-04-01,4.96559211,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
2006-05-01,4.79828024,Unemployment Rate,ABS:LF/M13.3.1599.20.AUS.M,Labour Market,Per cent,Month
