date,value,series,series_id,category,unit,frequency
1988-04-30,13.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-05-31,13.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-06-30,13.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-07-31,14.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-08-31,14.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-09-30,14.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-10-31,14.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-11-30,14.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1988-12-31,14.98,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-01-31,14.98,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-02-28,15.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-03-31,16,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-04-30,16,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-05-31,16,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-06-30,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-07-31,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-08-31,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-09-30,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-10-31,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-11-30,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1989-12-31,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-01-31,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-02-28,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-03-31,17,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-04-30,16.69,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-05-31,16.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-06-30,16.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-07-31,16.44,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-08-31,16.38,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-09-30,16.19,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-10-31,16,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-11-30,15.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1990-12-31,15.13,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-01-31,14.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-02-28,14.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-03-31,14.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-04-30,14.38,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-05-31,13.88,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-06-30,13.19,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-07-31,13,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-08-31,13,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-09-30,13,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-10-31,12.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-11-30,12.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1991-12-31,12,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-01-31,11.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-02-29,11,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-03-31,11,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-04-30,11,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-05-31,11,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-06-30,10.38,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-07-31,10.3,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-08-31,9.98,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-09-30,9.92,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-10-31,9.92,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-11-30,9.92,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1992-12-31,9.92,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-01-31,9.92,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-02-28,9.92,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-03-31,9.92,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-04-30,9.72,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-05-31,9.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-06-30,9.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-07-31,9.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-08-31,9.5,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-09-30,8.9,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-10-31,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-11-30,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1993-12-31,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-01-31,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-02-28,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-03-31,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-04-30,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-05-31,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-06-30,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-07-31,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-08-31,8.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-09-30,9.05,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-10-31,9.36,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-11-30,9.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1994-12-31,9.97,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-01-31,10.56,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-02-28,10.56,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-03-31,10.56,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-04-30,10.56,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-05-31,10.56,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-06-30,10.49,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-07-31,10.49,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-08-31,10.49,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-09-30,10.49,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-10-31,10.49,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-11-30,10.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1995-12-31,10.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-01-31,10.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-02-29,10.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-03-31,10.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-04-30,10.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-05-31,10.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-06-30,9.91,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-07-31,9.91,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-08-31,9.61,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-09-30,9.29,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-10-31,9.29,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-11-30,8.88,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1996-12-31,8.48,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-01-31,8.25,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-02-28,7.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-03-31,7.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-04-30,7.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-05-31,7.13,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-06-30,7.13,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-07-31,7.05,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-08-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-09-30,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-10-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-11-30,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1997-12-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-01-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-02-28,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-03-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-04-30,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-05-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-06-30,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-07-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-08-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-09-30,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-10-31,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-11-30,6.74,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1998-12-31,6.52,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-01-31,6.52,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-02-28,6.52,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-03-31,6.52,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-04-30,6.52,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-05-31,6.52,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-06-30,6.52,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-07-31,6.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-08-31,6.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-09-30,6.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-10-31,6.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-11-30,6.75,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
1999-12-31,6.8,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-01-31,6.8,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-02-29,7.3,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-03-31,7.3,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-04-30,7.55,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-05-31,7.8,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-06-30,7.8,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-07-31,7.81,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-08-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-09-30,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-10-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-11-30,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2000-12-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-01-31,8.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-02-28,7.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-03-31,7.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-04-30,6.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-05-31,6.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-06-30,6.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-07-31,6.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-08-31,6.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-09-30,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-10-31,6.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-11-30,6.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2001-12-31,6.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-01-31,6.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-02-28,6.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-03-31,6.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-04-30,6.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-05-31,6.32,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-06-30,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-07-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-08-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-09-30,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-10-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-11-30,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2002-12-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-01-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-02-28,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-03-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-04-30,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-05-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-06-30,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-07-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-08-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-09-30,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-10-31,6.57,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-11-30,6.82,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2003-12-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-01-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-02-29,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-03-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-04-30,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
2004-05-31,7.07,Lending rates; Housing loans; Banks; Variable; Standard; Owner-occupier,FILRHLBVS,Mortgage Rates,Per cent per annum,Month
