survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,22.2,median_cost_income_ratio,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,54.8,pct_25_or_less,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,10.6,pct_25_to_30,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,21.9,pct_30_to_50,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,9.8,pct_over_50,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,100,pct_total,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,34.2,pct_over_30,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,79.6,households_000,owner_mortgage,lower_income_state,Owner with a mortgage,South Australia,lower_income
2019-20,54,median_weekly_cost,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,7.8,median_cost_income_ratio,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,82.2,pct_25_or_less,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,4.5,pct_25_to_30,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,9.4,pct_30_to_50,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,3.7,pct_over_50,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,100,pct_total,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,12.7,pct_over_30,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,210.2,households_000,owner_total,lower_income_state,Total owners,South Australia,lower_income
2019-20,116,median_weekly_cost,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,22.8,median_cost_income_ratio,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,79,pct_25_or_less,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,16.3,pct_25_to_30,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,1.7,pct_30_to_50,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,0,pct_over_50,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,100,pct_total,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,4,pct_over_30,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,33,households_000,renter_social,lower_income_state,State or territory housing authority,South Australia,lower_income
2019-20,275,median_weekly_cost,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,30.1,median_cost_income_ratio,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,33.7,pct_25_or_less,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,14.5,pct_25_to_30,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,37.5,pct_30_to_50,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,14.7,pct_over_50,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,100,pct_total,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,50.8,pct_over_30,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,67.5,households_000,renter_private,lower_income_state,Private landlord,South Australia,lower_income
2019-20,234,median_weekly_cost,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,26.1,median_cost_income_ratio,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,45.1,pct_25_or_less,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,17.3,pct_25_to_30,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,29.2,pct_30_to_50,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,9.2,pct_over_50,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,100,pct_total,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,39,pct_over_30,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,112.1,households_000,renter_total,lower_income_state,Total renters,South Australia,lower_income
2019-20,108,median_weekly_cost,all,lower_income_state,Total,South Australia,lower_income
2019-20,16,median_cost_income_ratio,all,lower_income_state,Total,South Australia,lower_income
2019-20,70,pct_25_or_less,all,lower_income_state,Total,South Australia,lower_income
2019-20,8.7,pct_25_to_30,all,lower_income_state,Total,South Australia,lower_income
2019-20,15.5,pct_30_to_50,all,lower_income_state,Total,South Australia,lower_income
2019-20,6.1,pct_over_50,all,lower_income_state,Total,South Australia,lower_income
2019-20,100,pct_total,all,lower_income_state,Total,South Australia,lower_income
2019-20,21.4,pct_over_30,all,lower_income_state,Total,South Australia,lower_income
2019-20,331,households_000,all,lower_income_state,Total,South Australia,lower_income
2019-20,40,median_weekly_cost,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
2019-20,5.3,median_cost_income_ratio,owner_outright,lower_income_state,Owner without a mortgage,Western Australia,lower_income
